id,failure
26859,0.17404928736776715
26860,0.23838418967315497
26861,0.18001662768281854
26862,0.1869159453896764
26863,0.14496245309729705
26864,0.22586058488814514
26865,0.1546614728324543
26866,0.2650512598549124
26867,0.2230886002965719
26868,0.21053978521813468
26869,0.3346502785033179
26870,0.15877689972400524
26871,0.18564972917109104
26872,0.2042021769096627
26873,0.21152470558903105
26874,0.17596746383745857
26875,0.13497868844614327
26876,0.17328416856143253
26877,0.25556391953089347
26878,0.31100709137088595
26879,0.17756229196617868
26880,0.21363530034456085
26881,0.2107169422572439
26882,0.19072271163294333
26883,0.2302169778550342
26884,0.23167179679879243
26885,0.22749655546942543
26886,0.18304121355726494
26887,0.21241018124663943
26888,0.1387759605342575
26889,0.1982521095434318
26890,0.17171689066654103
26891,0.122340992181437
26892,0.16293117337625773
26893,0.19135605889544993
26894,0.26442590947782413
26895,0.3371499983269953
26896,0.27951519793549406
26897,0.17038212846087544
26898,0.17239310982817904
26899,0.19071018259481648
26900,0.14681689756921645
26901,0.19811865895842165
26902,0.19509319870288272
26903,0.17788104721488054
26904,0.17124498197632482
26905,0.24735243952664787
26906,0.19563838204224654
26907,0.2236837252532088
26908,0.24619433402886756
26909,0.2680122562658735
26910,0.23654906125034106
26911,0.1720227004503061
26912,0.13989171979783832
26913,0.231960985482218
26914,0.12749082225223038
26915,0.1900469197582302
26916,0.14540072876716412
26917,0.2818389052702904
26918,0.23327774575877486
26919,0.23518206764748778
26920,0.2579554043618923
26921,0.12934295843780041
26922,0.24995473735194484
26923,0.2889563836555545
26924,0.16025034081949419
26925,0.1283072695233481
26926,0.294819437111199
26927,0.3038647693924125
26928,0.21961796356768143
26929,0.25134715318464484
26930,0.21699182197914574
26931,0.2045123489540153
26932,0.17050381590757246
26933,0.17905162771586366
26934,0.154783644169497
26935,0.13388408916577144
26936,0.17191559941136703
26937,0.17944154532847814
26938,0.19834145683993967
26939,0.24991844860335982
26940,0.1232461049636483
26941,0.16107126437920016
26942,0.21665700401482854
26943,0.17911687818003136
26944,0.1877714307997127
26945,0.33162966135837774
26946,0.30601228670805525
26947,0.17395852965379224
26948,0.15321596754890082
26949,0.23561595720908718
26950,0.17824621698975407
26951,0.18266466300485404
26952,0.22877340527696238
26953,0.2504588790657539
26954,0.2739985443825044
26955,0.16206182356217208
26956,0.170757007765116
26957,0.2069846494673254
26958,0.14312949086246884
26959,0.27965579166662025
26960,0.19704621185522175
26961,0.22943387345585003
26962,0.21771847244294115
26963,0.23668810425936732
26964,0.15744088484578764
26965,0.19492141304271798
26966,0.25046457444833
26967,0.21345508897423432
26968,0.16391798179217587
26969,0.3313939979314508
26970,0.27452923910177063
26971,0.24991933291429552
26972,0.19601610045741805
26973,0.22443196474230287
26974,0.2504093152632088
26975,0.165690348488537
26976,0.16673467608619003
26977,0.2260092872103399
26978,0.30087147054872404
26979,0.1361341878368778
26980,0.23294354308641485
26981,0.15006808623830892
26982,0.23853538470428545
26983,0.2461965549985311
26984,0.1818301346408989
26985,0.1670447008365451
26986,0.2957429845580712
26987,0.20400312971653506
26988,0.2185450049010303
26989,0.1561311914650518
26990,0.22569369056198804
26991,0.2648373429610506
26992,0.18718695286260872
26993,0.3244367661407155
26994,0.2444212969742714
26995,0.17861077975141276
26996,0.17999134591117083
26997,0.22707531725445518
26998,0.20870966912029307
26999,0.19346838713780312
27000,0.2426290180224043
27001,0.17537079484209311
27002,0.25073417265599945
27003,0.18836600687535693
27004,0.17941798325552105
27005,0.282035564112362
27006,0.1639504504660582
27007,0.183481057150897
27008,0.32609847720888974
27009,0.22300147878061988
27010,0.1762897744807725
27011,0.17909772816184813
27012,0.29877262821708767
27013,0.23703721501699598
27014,0.18757739071780805
27015,0.13733730349577192
27016,0.13294086254042267
27017,0.2537214944362951
27018,0.31748643125581744
27019,0.20796120213524458
27020,0.22974032451574947
27021,0.22330217752913123
27022,0.1909426016031965
27023,0.2660441520164974
27024,0.1904319611501202
27025,0.33703981271557626
27026,0.18777816328102803
27027,0.17865639552814794
27028,0.1774699300598894
27029,0.22685893808921034
27030,0.42232699376035276
27031,0.1605550058253634
27032,0.18257048903655082
27033,0.15769316375343473
27034,0.1544835318636231
27035,0.28851611698495866
27036,0.2126530494220329
27037,0.17486749855619707
27038,0.26054972239258933
27039,0.22002594424867075
27040,0.15609116291996022
27041,0.2693911058215288
27042,0.22571725206468082
27043,0.15263003333863015
27044,0.25531697562054895
27045,0.1768808765081727
27046,0.10601889572231059
27047,0.1915879408322867
27048,0.21327146681872616
27049,0.18282176255788762
27050,0.22490135962341617
27051,0.25537475305523794
27052,0.24041753800667715
27053,0.15200473535187847
27054,0.19438277606524873
27055,0.17224718924530352
27056,0.15903998575466993
27057,0.19754254285359896
27058,0.23431068869620675
27059,0.22457774990993734
27060,0.2251507285141895
27061,0.20954262223147377
27062,0.24361518911300026
27063,0.1519723437540187
27064,0.18430951892050046
27065,0.1340705170415293
27066,0.16873632254612725
27067,0.3897780326868535
27068,0.2311030514680632
27069,0.11906034475651844
27070,0.23375836163979347
27071,0.1970573691909835
27072,0.36152422152436303
27073,0.3509348259915763
27074,0.2999452643780756
27075,0.14770456435184467
27076,0.255943913090563
27077,0.2384665787893577
27078,0.1527666230769771
27079,0.23631906591311896
27080,0.16451303221631997
27081,0.18398804374261385
27082,0.16631180544642798
27083,0.13802785467653972
27084,0.3324033570131906
27085,0.2019229202046388
27086,0.2491332255621941
27087,0.20154423223303794
27088,0.37482411160339907
27089,0.12667558728365974
27090,0.1749417339973137
27091,0.19087277392923588
27092,0.14974034318245066
27093,0.15761483677947952
27094,0.1964785173020604
27095,0.23091628983867019
27096,0.1955053053865237
27097,0.2517044980918855
27098,0.18972717174698964
27099,0.22594043806919303
27100,0.1463102769164114
27101,0.16792906215860592
27102,0.19740922196449928
27103,0.1587755081415422
27104,0.2201165640118324
27105,0.17801921982930277
27106,0.39247014299145017
27107,0.1793732796513378
27108,0.24020399370585416
27109,0.13030202439015134
27110,0.2520852621537643
27111,0.22968210411895293
27112,0.19312033011647087
27113,0.18537928240685625
27114,0.20092972717069046
27115,0.24384570842300216
27116,0.2728547121036155
27117,0.14601093168703133
27118,0.14769648803185112
27119,0.19699178190841674
27120,0.26399843485059643
27121,0.15579660424398017
27122,0.27104674717883737
27123,0.2536627871283612
27124,0.4390922529265462
27125,0.13810939602642944
27126,0.2180466545514743
27127,0.3096659498509762
27128,0.1866048815080673
27129,0.21094925347797924
27130,0.20400203085945914
27131,0.13968321592466845
27132,0.16473956355404368
27133,0.23893769020981243
27134,0.26305763198321697
27135,0.2934536067599911
27136,0.17006566945399412
27137,0.16263359584813125
27138,0.2673025914473512
27139,0.2887095992043493
27140,0.16189730594627588
27141,0.299793618342678
27142,0.3952981611459616
27143,0.15067071050967654
27144,0.1829348156872284
27145,0.1619872874890449
27146,0.14443482308698816
27147,0.16501662043076867
27148,0.19261094445187082
27149,0.2579667114920011
27150,0.15936612106535664
27151,0.13962606739902897
27152,0.182592821772367
27153,0.23252530537027544
27154,0.18872344336655325
27155,0.25703517041900764
27156,0.19639043235623002
27157,0.23521343393786734
27158,0.18965867475849593
27159,0.18644322696586452
27160,0.17540836436889837
27161,0.1515025854183106
27162,0.1979992423734472
27163,0.24402921683380316
27164,0.19600655719338697
27165,0.1553571033311667
27166,0.2305655394479696
27167,0.20103967740643117
27168,0.2538016751601715
27169,0.21204579643631413
27170,0.25540999080594995
27171,0.16474452811458257
27172,0.2205112675581058
27173,0.15472647516957164
27174,0.21468244595261968
27175,0.1384798935456838
27176,0.2002041022141752
27177,0.19856031435748514
27178,0.205056379757788
27179,0.2820005851478814
27180,0.1573648233252886
27181,0.2128792748977154
27182,0.1572370710512897
27183,0.336817499095494
27184,0.2902981287332369
27185,0.2851051042198034
27186,0.14944427423677586
27187,0.2918055992739827
27188,0.2697064917665497
27189,0.19658145502818153
27190,0.23938264573752993
27191,0.21671195876768184
27192,0.25192721002491564
27193,0.14914333427402285
27194,0.24736716248201718
27195,0.27702998075501406
27196,0.26164891723092204
27197,0.1810573793144037
27198,0.17779174200718947
27199,0.22342973132390384
27200,0.19859297501851955
27201,0.21741422166766888
27202,0.24311852961102223
27203,0.24609557135314813
27204,0.22267867707378589
27205,0.2192488298545401
27206,0.16571742487251884
27207,0.20880726615295417
27208,0.2535587242332085
27209,0.1961940127043351
27210,0.23457689231918333
27211,0.2690804279326044
27212,0.1803246550289847
27213,0.19210261943417273
27214,0.22723044225116812
27215,0.1946626412516306
27216,0.27332155690868365
27217,0.2321328129906334
27218,0.2017630773365794
27219,0.1827845654652088
27220,0.16062458851510464
27221,0.22708919263518024
27222,0.2001003797392796
27223,0.2383792752643421
27224,0.25607229508535423
27225,0.2339067640890563
27226,0.17072507867786624
27227,0.2188558499095849
27228,0.2166155329089293
27229,0.19755498296962745
27230,0.17826178646363341
27231,0.24648698609044317
27232,0.2600451491560448
27233,0.20581607029719542
27234,0.1894213721415444
27235,0.1737236574901555
27236,0.297413458368106
27237,0.22399379030805353
27238,0.1989982360331047
27239,0.18386305401124248
27240,0.20299061765003631
27241,0.24104883048049683
27242,0.16398421482583134
27243,0.16095124272627162
27244,0.20465968917948982
27245,0.16080712569692535
27246,0.23653524224731207
27247,0.19480922285022018
27248,0.2297665204212579
27249,0.1602478426308105
27250,0.20456470782806083
27251,0.21976199637764024
27252,0.23440030512674803
27253,0.23478563253735713
27254,0.17994090659362927
27255,0.230028354871174
27256,0.23963409871138106
27257,0.29018750090680245
27258,0.2717949621168682
27259,0.2805868217965331
27260,0.21466900173871806
27261,0.2088350244752088
27262,0.2883846046859918
27263,0.15747076739417404
27264,0.20267659977325123
27265,0.17765231525926117
27266,0.17717860240471897
27267,0.33884467713439476
27268,0.1622982033263407
27269,0.2090832943855304
27270,0.1635798828847029
27271,0.18862232015917815
27272,0.1680505884300994
27273,0.19363451056143066
27274,0.20513381091741748
27275,0.24459488012384684
27276,0.15028524355704342
27277,0.21374065377711018
27278,0.21055256884077322
27279,0.17929379342557805
27280,0.17669323748497284
27281,0.370457082101711
27282,0.1700640520327395
27283,0.18899154776663987
27284,0.2640114029791326
27285,0.307734954813679
27286,0.21371161352635865
27287,0.2191019114319025
27288,0.31505076418819267
27289,0.22342547326819207
27290,0.36066884912522956
27291,0.2935795772954698
27292,0.1995832198132615
27293,0.18584061792244294
27294,0.25859537702958796
27295,0.1582427948586141
27296,0.22441302837183702
27297,0.20241458724982225
27298,0.2620063900229517
27299,0.1857987692486885
27300,0.2531601526580435
27301,0.14829363701287163
27302,0.24955750945828942
27303,0.17938650813893847
27304,0.26331599321317
27305,0.2647294613972351
27306,0.30758934376805525
27307,0.22562170059723
27308,0.23175165813538365
27309,0.26215631623006724
27310,0.1670067183597942
27311,0.23392542191970328
27312,0.21042786062997038
27313,0.1649399321135714
27314,0.21408285830469975
27315,0.2512073159927697
27316,0.39456903861440773
27317,0.19430403215569156
27318,0.19937787872493754
27319,0.2574636689703947
27320,0.2348107088823546
27321,0.16203967629473204
27322,0.22155495972790615
27323,0.21189544977062605
27324,0.12903318636009245
27325,0.1581959723542178
27326,0.13099588892743955
27327,0.15132479986421668
27328,0.1344538279746577
27329,0.2547654656782524
27330,0.17820727185617452
27331,0.17229610310391064
27332,0.2144872915771133
27333,0.28298272845209754
27334,0.2639582995407278
27335,0.24450001704660687
27336,0.21748190663536898
27337,0.16469269708913079
27338,0.19415694219027654
27339,0.311342375226943
27340,0.20060253084907606
27341,0.1650410488739688
27342,0.2979224781636114
27343,0.3830895824555661
27344,0.29662151882559895
27345,0.17052063497747422
27346,0.21102568691714055
27347,0.13129311318897174
27348,0.2702076279096272
27349,0.2972183110140441
27350,0.1940256917569681
27351,0.21436604194504288
27352,0.2784840768671119
27353,0.2212136885678339
27354,0.25106854936767353
27355,0.21595047676968132
27356,0.17907681758338984
27357,0.17204180377930206
27358,0.19388035920250915
27359,0.4374229865541064
27360,0.17658797748345353
27361,0.20253367955775098
27362,0.2852831365432873
27363,0.21892870217021193
27364,0.19925132936648904
27365,0.20394644139693188
27366,0.18722091276782155
27367,0.22417902440348483
27368,0.3531000283518752
27369,0.1891421345920003
27370,0.2600107988801025
27371,0.1967924259629412
27372,0.29546955579028944
27373,0.23548628123951026
27374,0.24446787852973567
27375,0.2673633129998244
27376,0.18921544677210436
27377,0.17009812299610616
27378,0.2531203042716391
27379,0.1618878034571885
27380,0.24557629594416486
27381,0.1681292576867183
27382,0.14831945550373962
27383,0.1701452023401544
27384,0.25822602447562204
27385,0.14608038818452432
27386,0.20147269220082073
27387,0.15931500599874776
27388,0.18126088016543226
27389,0.2634758444623579
27390,0.18429977523270574
27391,0.21447351564191122
27392,0.23359775853264284
27393,0.33026502137325175
27394,0.1898724506733332
27395,0.21804507083227123
27396,0.2539651318460732
27397,0.1792368885248365
27398,0.23855256292840654
27399,0.22565662301827927
27400,0.18689057359781616
27401,0.26622282807953707
27402,0.1878222007751276
27403,0.21957560101977525
27404,0.4799210660625285
27405,0.2690370134127361
27406,0.2678487196316112
27407,0.24084203155929024
27408,0.1519768762717661
27409,0.17709054839909602
27410,0.1548388507830804
27411,0.15178033619742062
27412,0.21928272476736493
27413,0.2920564039759149
27414,0.20107539995057444
27415,0.2664290763373276
27416,0.21500595121542104
27417,0.16143360118751832
27418,0.24536351401695902
27419,0.3033806530221441
27420,0.2988645760656148
27421,0.17073485462837157
27422,0.21934350655872337
27423,0.16716752637660087
27424,0.1482243645100469
27425,0.1863031295005961
27426,0.17957993824485136
27427,0.18541379735227012
27428,0.23318258718847373
27429,0.2182319417664691
27430,0.1767859726299129
27431,0.2347275989154365
27432,0.18975119109956745
27433,0.21144869552803439
27434,0.2622189486881238
27435,0.2049737364498481
27436,0.15161444249656209
27437,0.25129837055095694
27438,0.1619556828291276
27439,0.1921072303682824
27440,0.16772701000487492
27441,0.15388301576240213
27442,0.20542854634459434
27443,0.15696240696805702
27444,0.29381166159675903
27445,0.1902534565057182
27446,0.2097921608562793
27447,0.2144694696090204
27448,0.2135224962965293
27449,0.20097618509331294
27450,0.2725475072972962
27451,0.15665398653019585
27452,0.2373840335211545
27453,0.21946996231023377
27454,0.16934460251806957
27455,0.17429761974060035
27456,0.14439025390236762
27457,0.20509938335489347
27458,0.13016667876416738
27459,0.3324419849027152
27460,0.19681906469704952
27461,0.2010340755388233
27462,0.2074389461731847
27463,0.1770234222487238
27464,0.21208290555134973
27465,0.1751311451084167
27466,0.23949176080440418
27467,0.1969405132797197
27468,0.25257793526683436
27469,0.2873946602829087
27470,0.14517668781368964
27471,0.15080216841687555
27472,0.1700127563143205
27473,0.16327101901910107
27474,0.22099192822436015
27475,0.25014225511748395
27476,0.17767145615436206
27477,0.29212968982989496
27478,0.2070202331609683
27479,0.31730247423596136
27480,0.18226729239646955
27481,0.27328323471184973
27482,0.19118371514164906
27483,0.18160910280119552
27484,0.2563371486371754
27485,0.2323337516080658
27486,0.29258292100338873
27487,0.1549331753495136
27488,0.1574830447791502
27489,0.1279344013907382
27490,0.18210712102302065
27491,0.2520779476733759
27492,0.1670061401175518
27493,0.2147119695326437
27494,0.2425032672556745
27495,0.1811392316293592
27496,0.2559674902070473
27497,0.25860695085072816
27498,0.17323780387891594
27499,0.1645345732882228
27500,0.23773903564757515
27501,0.2812808897750146
27502,0.28587215305812885
27503,0.17182002499894564
27504,0.21762760825128097
27505,0.16101411457750642
27506,0.16870714066333264
27507,0.24628621523243302
27508,0.29735894574518285
27509,0.1579408507174924
27510,0.15340723682260396
27511,0.1706540442884672
27512,0.23243488699172132
27513,0.19962147496328883
27514,0.19873031573928748
27515,0.22791044458217663
27516,0.17813221540001742
27517,0.20806312235903487
27518,0.18451746887834064
27519,0.2613885680635499
27520,0.17734283854700506
27521,0.17636252453113066
27522,0.17114948696888221
27523,0.2250505883600774
27524,0.2010905041940252
27525,0.28717533615848023
27526,0.21002311183886016
27527,0.393949324406524
27528,0.25614113142869466
27529,0.20322555204214082
27530,0.13511842707871216
27531,0.26999832262947393
27532,0.19680842743495364
27533,0.22081603814653544
27534,0.19137592467504763
27535,0.2096939075037311
27536,0.23169521198644413
27537,0.21276379820859276
27538,0.1591441740635821
27539,0.2878139368407052
27540,0.19785542390803007
27541,0.17368401812248435
27542,0.18479959893530584
27543,0.30373373865473857
27544,0.20649066721738552
27545,0.18679382220967727
27546,0.49940201467425077
27547,0.29145344363222025
27548,0.30771078492029613
27549,0.17546176087725598
27550,0.25977402471862576
27551,0.17940056782229974
27552,0.267725640449905
27553,0.20652471019999621
27554,0.1565269286862242
27555,0.17551319605053015
27556,0.20092164587602665
27557,0.21517920927007173
27558,0.13359839498760126
27559,0.3334313411782823
27560,0.21992076154262363
27561,0.3781133792694799
27562,0.22236568058178952
27563,0.2600623005170852
27564,0.3418278104665358
27565,0.24771802671868715
27566,0.17071911071462056
27567,0.17302959329764195
27568,0.3453291860618646
27569,0.17349078315751895
27570,0.33416331835546176
27571,0.17935918540934315
27572,0.18169474869037056
27573,0.24390909417609744
27574,0.31526081756503366
27575,0.31485624811787616
27576,0.21500285581380246
27577,0.20230699407990455
27578,0.3267294135661982
27579,0.18757097796712602
27580,0.20546197200383398
27581,0.18261613782865618
27582,0.19612067308054226
27583,0.22568362625314342
27584,0.19816437146489668
27585,0.24902605797172828
27586,0.25502326725266716
27587,0.28986412907724807
27588,0.27413499334088265
27589,0.18894561624550982
27590,0.19003441491377346
27591,0.19211637504695514
27592,0.16875598822556542
27593,0.2584266810453324
27594,0.17384936434415826
27595,0.18002826637816347
27596,0.251223236045445
27597,0.1362434941684787
27598,0.2643381602036882
27599,0.2877090362637092
27600,0.27531560891607654
27601,0.21415719102652886
27602,0.1883889923347743
27603,0.2848340468837899
27604,0.23531717148234568
27605,0.1633607455357896
27606,0.2215326417084308
27607,0.2323208950274456
27608,0.20954296287601853
27609,0.14931223189125986
27610,0.17954047949517732
27611,0.2049662008389136
27612,0.2368854791439759
27613,0.19368575243667896
27614,0.37332665494364725
27615,0.12405890634174246
27616,0.21400905458913766
27617,0.18533144046011768
27618,0.17511167754918536
27619,0.182572772608854
27620,0.1830905088543438
27621,0.18396932967006005
27622,0.2786148277569064
27623,0.18562082185492473
27624,0.16615276244912064
27625,0.23745715130226638
27626,0.13827964687203914
27627,0.1973867138699512
27628,0.21195006150391998
27629,0.2173471617741351
27630,0.24049342657467612
27631,0.14728388615737165
27632,0.22336524620264955
27633,0.18922930450955638
27634,0.4562994845109807
27635,0.19517421591946466
27636,0.32531693532025263
27637,0.2882189608798002
27638,0.16785722820811802
27639,0.2186662189428536
27640,0.2457615984672905
27641,0.1263222891315642
27642,0.17478496141105707
27643,0.2536096926963623
27644,0.18209644421680166
27645,0.22214207183982757
27646,0.18468453733735743
27647,0.25413023237912385
27648,0.14045272148061003
27649,0.18289885427893116
27650,0.19963195358110927
27651,0.1876299588348764
27652,0.1582760386594172
27653,0.2507806667640619
27654,0.212998032879411
27655,0.21886709287929684
27656,0.22382967091793204
27657,0.23443073926797656
27658,0.2678053538446207
27659,0.1636973913688455
27660,0.19165387403006182
27661,0.23165894740716436
27662,0.2325979082216582
27663,0.18832897583521765
27664,0.1581119856380086
27665,0.19567333716641966
27666,0.218211791371276
27667,0.22180555477060787
27668,0.13876919885295974
27669,0.14876779007572113
27670,0.1556706972128884
27671,0.2509119420092697
27672,0.2565515721875091
27673,0.16094524931233523
27674,0.22362369439848664
27675,0.19945407310479668
27676,0.24162720117602868
27677,0.21997066370231486
27678,0.18840558385919637
27679,0.16998861272307061
27680,0.29923255082243605
27681,0.17294408053868282
27682,0.2155428256451582
27683,0.2447359854030263
27684,0.18855784215946642
27685,0.18347698188448067
27686,0.1789107768072367
27687,0.17097439847564788
27688,0.17824767782442535
27689,0.1613761988830523
27690,0.1509535289895958
27691,0.42618808029763344
27692,0.2320747728716192
27693,0.279559953652987
27694,0.23835219465292334
27695,0.19020199969206797
27696,0.31702290074629624
27697,0.31458640808967847
27698,0.14046113058004012
27699,0.15525414222970568
27700,0.2145258512588745
27701,0.14853779719582394
27702,0.1891539920194163
27703,0.18233931384423763
27704,0.28679336715967596
27705,0.2193417176278418
27706,0.1229056778287004
27707,0.22244274710718048
27708,0.19630843548737925
27709,0.21246329927217347
27710,0.18657011108413632
27711,0.3604854464928591
27712,0.16404944338585775
27713,0.2176181283477268
27714,0.25595086894109204
27715,0.18329448991253888
27716,0.30950088321787683
27717,0.1644901910745198
27718,0.18393376395562336
27719,0.19159595929584688
27720,0.1412030667409623
27721,0.16308207510674558
27722,0.21588041504580485
27723,0.19105529441491242
27724,0.43210998908944454
27725,0.1962699925962721
27726,0.19838703974891914
27727,0.18396758507214983
27728,0.1259496482565849
27729,0.14733571802215595
27730,0.22352798074010327
27731,0.1708168547183107
27732,0.19713024091698994
27733,0.2213605605213007
27734,0.20158912260377748
27735,0.2522226432380944
27736,0.299597095388785
27737,0.302407335569768
27738,0.17097383779484446
